[(0.453312, 0.713452), (0.453403, 0.746923), (0.440857, 0.710049), (0.428433, 0.713681), (0.420211, 0.718583), (0.410665, 0.728746), (0.441864, 0.745821), (0.422095, 0.737353), (0.415611, 0.733189), (0.43125, 0.742279), (0.41427, 0.723435), (0.46502, 0.709764), (0.475766, 0.712967), (0.482398, 0.717228), (0.489246, 0.726367), (0.464179, 0.745246), (0.480887, 0.735639), (0.485754, 0.730974), (0.473574, 0.741179), (0.48696, 0.721497)]
[(0.452238, 0.695351), (0.452805, 0.732526), (0.439889, 0.69288), (0.42795, 0.70014), (0.420001, 0.707952), (0.41083, 0.721114), (0.441875, 0.732301), (0.422509, 0.726792), (0.415931, 0.724312), (0.431565, 0.730158), (0.414319, 0.714674), (0.463932, 0.691384), (0.474969, 0.6969), (0.481756, 0.703416), (0.488721, 0.71477), (0.463424, 0.73058), (0.479953, 0.721929), (0.484925, 0.718573), (0.472677, 0.726609), (0.486269, 0.709092)]
[(0.454005, 0.678318), (0.456053, 0.723711), (0.441434, 0.67637), (0.429529, 0.685531), (0.421717, 0.695089), (0.412687, 0.710866), (0.44508, 0.724048), (0.425111, 0.717975), (0.418085, 0.714896), (0.434558, 0.721921), (0.416054, 0.703235), (0.465482, 0.673902), (0.476791, 0.679981), (0.483905, 0.687378), (0.490715, 0.700752), (0.466656, 0.720988), (0.482506, 0.709567), (0.48722, 0.70533), (0.475656, 0.715691), (0.488433, 0.694093)]
[(0.453534, 0.666928), (0.456101, 0.720693), (0.440915, 0.665208), (0.429605, 0.674032), (0.422169, 0.683128), (0.412949, 0.699192), (0.444702, 0.721343), (0.424889, 0.712287), (0.418151, 0.706244), (0.434116, 0.718447), (0.416536, 0.691116), (0.465478, 0.66195), (0.477557, 0.666912), (0.485626, 0.673439), (0.494239, 0.687062), (0.467847, 0.716842), (0.485367, 0.701011), (0.49064, 0.694272), (0.477737, 0.709557), (0.49115, 0.679925)]
[(0.452791, 0.65712), (0.457476, 0.713328), (0.441187, 0.656399), (0.431263, 0.664998), (0.425095, 0.674165), (0.418229, 0.691943), (0.446365, 0.713998), (0.428213, 0.70519), (0.422451, 0.69895), (0.436534, 0.711092), (0.420641, 0.682644), (0.464176, 0.652473), (0.476706, 0.657462), (0.485738, 0.663393), (0.496765, 0.678014), (0.469299, 0.709237), (0.487611, 0.692932), (0.493266, 0.685538), (0.479428, 0.701861), (0.492593, 0.669904)]
[(0.459234, 0.65669), (0.467682, 0.713103), (0.44888, 0.658008), (0.440686, 0.667338), (0.436232, 0.676636), (0.432426, 0.692836), (0.4571, 0.713059), (0.440804, 0.703327), (0.435983, 0.698201), (0.448125, 0.709244), (0.433527, 0.684381), (0.469497, 0.652557), (0.481669, 0.656885), (0.491089, 0.661849), (0.503304, 0.674316), (0.478658, 0.709411), (0.495874, 0.691881), (0.500748, 0.682913), (0.488247, 0.702041), (0.498517, 0.667218)]
[(0.450493, 0.65723), (0.458269, 0.719666), (0.438504, 0.657325), (0.428521, 0.666857), (0.422569, 0.676482), (0.416426, 0.694538), (0.446254, 0.720372), (0.426825, 0.708682), (0.420767, 0.701697), (0.435705, 0.716178), (0.41845, 0.685067), (0.461526, 0.65184), (0.473582, 0.65625), (0.482382, 0.661444), (0.494019, 0.674862), (0.470048, 0.714385), (0.486882, 0.693573), (0.491438, 0.683897), (0.479691, 0.705097), (0.489244, 0.66734)]
[(0.445297, 0.666027), (0.447629, 0.724473), (0.43155, 0.66531), (0.418202, 0.6741), (0.409473, 0.68347), (0.399884, 0.702702), (0.434545, 0.726018), (0.41249, 0.716157), (0.405111, 0.709745), (0.422733, 0.722675), (0.403101, 0.692486), (0.457002, 0.659412), (0.468152, 0.662106), (0.475595, 0.667911), (0.484095, 0.685976), (0.459263, 0.719), (0.475904, 0.701058), (0.480877, 0.693644), (0.46869, 0.710529), (0.481017, 0.675803)]
[(0.448632, 0.669127), (0.451694, 0.730523), (0.43591, 0.66937), (0.424607, 0.678719), (0.417692, 0.689001), (0.410666, 0.708847), (0.439499, 0.731601), (0.42064, 0.721989), (0.414746, 0.715754), (0.429175, 0.728258), (0.41284, 0.698361), (0.461057, 0.663555), (0.47445, 0.667467), (0.48435, 0.673312), (0.496791, 0.689599), (0.464833, 0.725232), (0.485669, 0.706579), (0.492459, 0.698243), (0.47619, 0.716535), (0.492063, 0.68038)]
[(0.448253, 0.666867), (0.45439, 0.72824), (0.435398, 0.66729), (0.424478, 0.676967), (0.418234, 0.687873), (0.412562, 0.708616), (0.441631, 0.728763), (0.422476, 0.719341), (0.416637, 0.714117), (0.431057, 0.725173), (0.414049, 0.697672), (0.461318, 0.661534), (0.476304, 0.66617), (0.487667, 0.672194), (0.502334, 0.688506), (0.468473, 0.723448), (0.490909, 0.704944), (0.497986, 0.696583), (0.480757, 0.715016), (0.496678, 0.679197)]
[(0.4543, 0.669437), (0.46422, 0.73523), (0.442007, 0.669508), (0.432123, 0.677931), (0.42666, 0.68762), (0.422587, 0.706417), (0.451501, 0.733928), (0.432581, 0.719639), (0.426805, 0.712906), (0.441057, 0.727967), (0.423417, 0.696294), (0.46697, 0.664245), (0.482245, 0.667656), (0.494205, 0.671703), (0.510063, 0.683303), (0.478001, 0.7307), (0.499867, 0.707163), (0.506365, 0.694615), (0.490067, 0.720869), (0.503893, 0.676096)]
[(0.449812, 0.672382), (0.455147, 0.737238), (0.437064, 0.67284), (0.426231, 0.682037), (0.419791, 0.692045), (0.413385, 0.71128), (0.442523, 0.73736), (0.423374, 0.725844), (0.417511, 0.718685), (0.431957, 0.733054), (0.415395, 0.701101), (0.462756, 0.668056), (0.477171, 0.672761), (0.487876, 0.678734), (0.501083, 0.694201), (0.469107, 0.732507), (0.490704, 0.712915), (0.497228, 0.703499), (0.481061, 0.723676), (0.496076, 0.685476)]
[(0.463903, 0.666731), (0.469861, 0.736752), (0.449681, 0.666682), (0.436325, 0.676135), (0.427459, 0.686047), (0.417136, 0.704864), (0.455268, 0.736623), (0.430893, 0.722061), (0.422812, 0.713554), (0.442168, 0.731187), (0.420928, 0.694826), (0.476868, 0.66255), (0.490066, 0.666549), (0.49948, 0.671872), (0.510727, 0.684489), (0.483818, 0.731788), (0.503225, 0.708261), (0.508122, 0.696083), (0.495001, 0.721737), (0.50644, 0.677249)]
[(0.456275, 0.684285), (0.458436, 0.737797), (0.4432, 0.684018), (0.43128, 0.693935), (0.423644, 0.703991), (0.414672, 0.721639), (0.446043, 0.738785), (0.425756, 0.731608), (0.41936, 0.726946), (0.435006, 0.736484), (0.417942, 0.712734), (0.469146, 0.678813), (0.482608, 0.683794), (0.49182, 0.690428), (0.502214, 0.706145), (0.471447, 0.733779), (0.491979, 0.719319), (0.49817, 0.712835), (0.482827, 0.727149), (0.498545, 0.69756)]
[(0.460576, 0.687303), (0.461001, 0.736416), (0.446746, 0.687254), (0.433227, 0.697709), (0.424251, 0.707793), (0.413567, 0.724857), (0.448273, 0.738019), (0.426255, 0.733046), (0.418993, 0.729293), (0.436445, 0.736728), (0.417486, 0.716543), (0.473686, 0.682265), (0.486605, 0.687196), (0.494715, 0.694034), (0.5024, 0.709153), (0.473613, 0.732581), (0.492894, 0.719611), (0.498555, 0.71443), (0.484425, 0.726444), (0.50017, 0.701182)]
[(0.464292, 0.683222), (0.464263, 0.734314), (0.4498, 0.682444), (0.435395, 0.692424), (0.425577, 0.701998), (0.413602, 0.718734), (0.450987, 0.735514), (0.427493, 0.728461), (0.419551, 0.723831), (0.438416, 0.733333), (0.41816, 0.710464), (0.477536, 0.67759), (0.489983, 0.682013), (0.497423, 0.688893), (0.503777, 0.704776), (0.476689, 0.730571), (0.495144, 0.716259), (0.500278, 0.710424), (0.487165, 0.724007), (0.50209, 0.696343)]
[(0.464965, 0.685787), (0.4643, 0.733168), (0.450797, 0.684953), (0.43641, 0.693934), (0.426583, 0.702637), (0.414641, 0.718315), (0.451118, 0.734302), (0.428135, 0.727911), (0.420392, 0.723383), (0.438782, 0.732415), (0.419129, 0.710423), (0.478145, 0.680406), (0.490494, 0.68419), (0.498104, 0.690367), (0.505139, 0.705905), (0.476702, 0.729691), (0.495749, 0.716784), (0.501305, 0.711354), (0.487393, 0.723809), (0.503153, 0.697473)]
[(0.461839, 0.684462), (0.46337, 0.736725), (0.447822, 0.683275), (0.434602, 0.692081), (0.425786, 0.700694), (0.415093, 0.716223), (0.450362, 0.7376), (0.428038, 0.72841), (0.420603, 0.722451), (0.438317, 0.734601), (0.41918, 0.708273), (0.474986, 0.678096), (0.487564, 0.68144), (0.495631, 0.686875), (0.504164, 0.700693), (0.475906, 0.732686), (0.495032, 0.715647), (0.500465, 0.707885), (0.486735, 0.725163), (0.501207, 0.693001)]
[(0.453587, 0.685122), (0.4563, 0.745299), (0.440794, 0.684288), (0.429561, 0.693267), (0.422461, 0.702447), (0.41421, 0.719495), (0.444366, 0.74625), (0.424981, 0.73513), (0.418796, 0.727496), (0.433796, 0.742633), (0.417244, 0.710601), (0.466091, 0.678798), (0.479041, 0.682366), (0.488065, 0.687931), (0.498657, 0.702417), (0.468917, 0.740105), (0.488598, 0.720139), (0.494666, 0.711166), (0.479818, 0.731028), (0.494734, 0.694308)]
[(0.44958, 0.67864), (0.452669, 0.743505), (0.436947, 0.678159), (0.425971, 0.686584), (0.419139, 0.69508), (0.411243, 0.711853), (0.440779, 0.744065), (0.421815, 0.730881), (0.415745, 0.72153), (0.430459, 0.739643), (0.414136, 0.702882), (0.461793, 0.673441), (0.474705, 0.677343), (0.484005, 0.682812), (0.495304, 0.697568), (0.465499, 0.738391), (0.485296, 0.71751), (0.491399, 0.707608), (0.476395, 0.729048), (0.490983, 0.689334)]
[(0.45426, 0.683008), (0.459388, 0.748388), (0.441472, 0.683066), (0.430684, 0.692614), (0.424174, 0.70246), (0.417276, 0.720788), (0.44692, 0.748715), (0.427503, 0.736207), (0.421564, 0.728631), (0.436239, 0.744145), (0.41963, 0.711091), (0.466762, 0.677496), (0.480461, 0.681355), (0.490457, 0.686686), (0.502634, 0.700413), (0.47266, 0.743057), (0.493083, 0.721003), (0.499086, 0.710476), (0.484009, 0.733288), (0.498016, 0.692581)]
[(0.453242, 0.68182), (0.45684, 0.747932), (0.440078, 0.681618), (0.428576, 0.691222), (0.421373, 0.701145), (0.413217, 0.719631), (0.444295, 0.748833), (0.424272, 0.736716), (0.417859, 0.728364), (0.433392, 0.744794), (0.416086, 0.709863), (0.465954, 0.675945), (0.479559, 0.679807), (0.489461, 0.685366), (0.501631, 0.700081), (0.47036, 0.74219), (0.491215, 0.720326), (0.497619, 0.710202), (0.481877, 0.732289), (0.496993, 0.69179)]
