[(0.42219, 0.727955), (0.422662, 0.75309), (0.412479, 0.725139), (0.403975, 0.725466), (0.398625, 0.725911), (0.391517, 0.728197), (0.41379, 0.751631), (0.399266, 0.740158), (0.394905, 0.733811), (0.405818, 0.747016), (0.394509, 0.726664), (0.431907, 0.724477), (0.440666, 0.724176), (0.445891, 0.724758), (0.452227, 0.727875), (0.431532, 0.751257), (0.445344, 0.739325), (0.449346, 0.733214), (0.439303, 0.746235), (0.449727, 0.725917)]
[(0.423077, 0.717169), (0.42406, 0.742564), (0.413712, 0.714454), (0.405416, 0.716093), (0.399917, 0.717722), (0.392316, 0.721179), (0.415366, 0.741528), (0.400672, 0.731507), (0.395963, 0.726134), (0.407439, 0.737539), (0.3956, 0.719192), (0.43195, 0.71325), (0.439925, 0.713655), (0.444949, 0.714777), (0.451271, 0.71812), (0.432417, 0.7405), (0.445116, 0.728877), (0.448708, 0.723189), (0.43962, 0.735553), (0.448652, 0.716097)]
[(0.425442, 0.703631), (0.425617, 0.733332), (0.415569, 0.700626), (0.406112, 0.703589), (0.399605, 0.706722), (0.390877, 0.712562), (0.416537, 0.732374), (0.40054, 0.722997), (0.395081, 0.717798), (0.408044, 0.72871), (0.394533, 0.709475), (0.434685, 0.699906), (0.443019, 0.701877), (0.448301, 0.704769), (0.454417, 0.711068), (0.434241, 0.731435), (0.447558, 0.721099), (0.451524, 0.716071), (0.441679, 0.727032), (0.452064, 0.707643)]
[(0.442071, 0.692296), (0.440992, 0.728601), (0.432027, 0.690985), (0.421447, 0.698673), (0.413993, 0.705428), (0.40384, 0.715664), (0.431721, 0.72934), (0.414275, 0.723897), (0.408339, 0.719961), (0.422531, 0.727761), (0.408074, 0.710904), (0.450397, 0.689289), (0.45736, 0.693726), (0.460991, 0.699473), (0.463145, 0.709343), (0.448837, 0.726135), (0.459178, 0.716998), (0.461579, 0.713215), (0.454928, 0.721896), (0.462836, 0.704609)]
[(0.430341, 0.686782), (0.430341, 0.719767), (0.420635, 0.685082), (0.410824, 0.692342), (0.403882, 0.699186), (0.394624, 0.709853), (0.421544, 0.720271), (0.405, 0.715837), (0.399173, 0.713169), (0.412884, 0.71885), (0.398457, 0.704744), (0.438538, 0.682931), (0.445586, 0.686875), (0.449616, 0.692465), (0.453049, 0.702685), (0.437805, 0.71764), (0.448305, 0.709669), (0.451082, 0.706411), (0.443893, 0.713924), (0.452006, 0.697577)]
[(0.431849, 0.680117), (0.4329, 0.720692), (0.422745, 0.678558), (0.413494, 0.686894), (0.406924, 0.694769), (0.398229, 0.706922), (0.424312, 0.721298), (0.408144, 0.714835), (0.402519, 0.711008), (0.415853, 0.719136), (0.401763, 0.70115), (0.439434, 0.67625), (0.446133, 0.681079), (0.45003, 0.687544), (0.453333, 0.699641), (0.440085, 0.718107), (0.449521, 0.707935), (0.4518, 0.703843), (0.44568, 0.713352), (0.452371, 0.693579)]
[(0.429403, 0.675143), (0.43216, 0.71771), (0.420408, 0.673778), (0.412022, 0.681627), (0.406493, 0.689754), (0.399862, 0.703483), (0.423645, 0.718107), (0.408599, 0.711305), (0.403652, 0.707542), (0.415637, 0.715738), (0.402429, 0.696765), (0.437463, 0.670653), (0.445327, 0.674939), (0.450288, 0.680987), (0.45551, 0.693601), (0.439886, 0.715066), (0.450849, 0.70369), (0.453671, 0.698587), (0.446248, 0.709988), (0.453641, 0.686986)]
[(0.422881, 0.658134), (0.426742, 0.703051), (0.413572, 0.656744), (0.405276, 0.662255), (0.40004, 0.668507), (0.394469, 0.680817), (0.418116, 0.703175), (0.403323, 0.693049), (0.39834, 0.687037), (0.410183, 0.699663), (0.396442, 0.674446), (0.43157, 0.65231), (0.440456, 0.653345), (0.446344, 0.656331), (0.45321, 0.665356), (0.434971, 0.699065), (0.447103, 0.681629), (0.450664, 0.673244), (0.441874, 0.691454), (0.450559, 0.660186)]
[(0.426651, 0.658085), (0.432206, 0.70925), (0.417756, 0.657874), (0.410715, 0.665945), (0.406645, 0.673823), (0.402633, 0.687559), (0.423857, 0.709819), (0.410131, 0.699071), (0.4059, 0.693225), (0.416347, 0.705983), (0.403996, 0.680646), (0.43516, 0.652221), (0.444614, 0.65476), (0.451035, 0.65884), (0.458445, 0.668638), (0.440684, 0.704492), (0.452817, 0.684763), (0.456216, 0.676186), (0.447641, 0.695621), (0.455596, 0.663208)]
[(0.43154, 0.656682), (0.437427, 0.709828), (0.422805, 0.656827), (0.416179, 0.665688), (0.412542, 0.673947), (0.409225, 0.688173), (0.428981, 0.710347), (0.415717, 0.699281), (0.411994, 0.693377), (0.421609, 0.706336), (0.410253, 0.681038), (0.440305, 0.650822), (0.450521, 0.653847), (0.457621, 0.657716), (0.466321, 0.667149), (0.446443, 0.704901), (0.460034, 0.684277), (0.463902, 0.674985), (0.454099, 0.695744), (0.462994, 0.661742)]
