[(0.419766, 0.777997), (0.42242, 0.813344), (0.406029, 0.77643), (0.393407, 0.783666), (0.385183, 0.791323), (0.374978, 0.804694), (0.409894, 0.814175), (0.388262, 0.809689), (0.380779, 0.80765), (0.398346, 0.812421), (0.378966, 0.798129), (0.432377, 0.77119), (0.444641, 0.773365), (0.452732, 0.777534), (0.462669, 0.787281), (0.434233, 0.809893), (0.452802, 0.798101), (0.45846, 0.792717), (0.444595, 0.804532), (0.458672, 0.78199)]
[(0.435978, 0.784424), (0.440951, 0.82423), (0.422346, 0.784511), (0.41064, 0.792963), (0.403127, 0.800845), (0.39401, 0.814013), (0.428401, 0.826628), (0.406608, 0.821995), (0.399409, 0.818356), (0.416766, 0.825542), (0.397534, 0.807598), (0.448437, 0.775999), (0.460946, 0.776964), (0.469289, 0.779958), (0.479566, 0.788342), (0.453041, 0.81886), (0.471122, 0.80225), (0.476083, 0.795083), (0.463388, 0.81103), (0.475387, 0.783564)]
[(0.444194, 0.762257), (0.45173, 0.816601), (0.430321, 0.76437), (0.417764, 0.778323), (0.409478, 0.790618), (0.399188, 0.809618), (0.438243, 0.820051), (0.413581, 0.816618), (0.405293, 0.81349), (0.425276, 0.819788), (0.403115, 0.800862), (0.456322, 0.755453), (0.468994, 0.759622), (0.477107, 0.766611), (0.485062, 0.781137), (0.463872, 0.810586), (0.479597, 0.793491), (0.483086, 0.787104), (0.473272, 0.802215), (0.482336, 0.773592)]
[(0.460645, 0.72643), (0.472295, 0.794302), (0.449654, 0.729389), (0.440959, 0.746958), (0.43616, 0.761371), (0.431367, 0.78189), (0.461125, 0.797263), (0.441601, 0.789361), (0.435611, 0.785549), (0.4506, 0.794873), (0.433055, 0.772289), (0.470014, 0.719968), (0.481106, 0.725914), (0.488912, 0.73401), (0.49726, 0.748498), (0.481894, 0.787697), (0.494065, 0.764525), (0.496449, 0.755623), (0.489213, 0.777087), (0.494279, 0.741008)]
[(0.442791, 0.720755), (0.450697, 0.77938), (0.431691, 0.721763), (0.422742, 0.733571), (0.417422, 0.743857), (0.411686, 0.760528), (0.440058, 0.7814), (0.421768, 0.77179), (0.416011, 0.766215), (0.430191, 0.778252), (0.413746, 0.752287), (0.452802, 0.714066), (0.463884, 0.718247), (0.471633, 0.72376), (0.480929, 0.735399), (0.460714, 0.773282), (0.474748, 0.751429), (0.47862, 0.74286), (0.468779, 0.763159), (0.477319, 0.72906)]
[(0.439412, 0.703456), (0.45199, 0.777912), (0.427661, 0.704915), (0.419057, 0.716113), (0.414716, 0.726385), (0.41167, 0.743635), (0.440271, 0.778813), (0.421349, 0.76268), (0.415868, 0.752808), (0.429825, 0.773216), (0.412281, 0.735004), (0.450459, 0.696544), (0.462876, 0.700661), (0.47156, 0.706344), (0.482451, 0.719145), (0.463244, 0.771057), (0.477779, 0.743136), (0.480843, 0.730283), (0.471999, 0.758709), (0.47803, 0.712101)]
[(0.427557, 0.706634), (0.433682, 0.7776), (0.41578, 0.70718), (0.405453, 0.718194), (0.399064, 0.72808), (0.392507, 0.745493), (0.422164, 0.778679), (0.40275, 0.764927), (0.396745, 0.755116), (0.41168, 0.774303), (0.394639, 0.736577), (0.438214, 0.701536), (0.449558, 0.707992), (0.457316, 0.714386), (0.466902, 0.726569), (0.44468, 0.771897), (0.460106, 0.747887), (0.464156, 0.736668), (0.453564, 0.761315), (0.462946, 0.720197)]
[(0.43663, 0.700701), (0.444834, 0.773151), (0.423705, 0.701538), (0.412823, 0.710846), (0.406492, 0.719803), (0.400676, 0.736767), (0.43151, 0.773019), (0.41086, 0.756187), (0.404879, 0.746201), (0.420044, 0.766805), (0.402455, 0.72769), (0.449219, 0.695938), (0.462901, 0.70011), (0.472402, 0.704811), (0.484192, 0.716285), (0.458169, 0.767319), (0.476815, 0.740391), (0.481538, 0.727547), (0.46893, 0.755598), (0.479515, 0.709609)]
[(0.42212, 0.712693), (0.423905, 0.780193), (0.40837, 0.711786), (0.39528, 0.720368), (0.387282, 0.729779), (0.379098, 0.749602), (0.410695, 0.780651), (0.389638, 0.766735), (0.3834, 0.758204), (0.399075, 0.77577), (0.381773, 0.738926), (0.43532, 0.708192), (0.448702, 0.713457), (0.457495, 0.719643), (0.467918, 0.734813), (0.437137, 0.774961), (0.457291, 0.752994), (0.463516, 0.743679), (0.448367, 0.765066), (0.463886, 0.726308)]
[(0.41804, 0.723946), (0.418579, 0.787523), (0.404441, 0.721709), (0.391509, 0.728905), (0.383489, 0.737057), (0.375436, 0.755223), (0.40567, 0.786803), (0.385643, 0.772091), (0.379694, 0.76374), (0.394617, 0.781265), (0.378167, 0.745413), (0.431011, 0.718889), (0.443767, 0.723003), (0.451834, 0.728447), (0.460619, 0.743907), (0.431168, 0.782928), (0.450402, 0.76275), (0.456395, 0.753414), (0.441825, 0.774136), (0.457479, 0.735095)]
[(0.42342, 0.724118), (0.428677, 0.798787), (0.410965, 0.724567), (0.400282, 0.734868), (0.394223, 0.746171), (0.389125, 0.769032), (0.4168, 0.799096), (0.398699, 0.786237), (0.393232, 0.778032), (0.406781, 0.794487), (0.39051, 0.757114), (0.435963, 0.719553), (0.449817, 0.725113), (0.459301, 0.732369), (0.469971, 0.750264), (0.441407, 0.793183), (0.460492, 0.771062), (0.466321, 0.760796), (0.452022, 0.783133), (0.466147, 0.740376)]
[(0.422613, 0.747033), (0.426882, 0.804296), (0.410579, 0.746002), (0.400438, 0.754226), (0.394283, 0.763357), (0.387631, 0.780804), (0.415881, 0.805236), (0.397849, 0.794448), (0.39205, 0.78801), (0.406112, 0.801572), (0.390003, 0.771809), (0.4342, 0.739548), (0.446332, 0.741863), (0.454732, 0.746677), (0.464789, 0.76003), (0.438258, 0.798589), (0.455572, 0.77752), (0.461022, 0.768681), (0.447899, 0.788805), (0.46087, 0.752475)]
[(0.428024, 0.745007), (0.4351, 0.812601), (0.415731, 0.745643), (0.405752, 0.758014), (0.400101, 0.770445), (0.394729, 0.792007), (0.423656, 0.814399), (0.404801, 0.804307), (0.399042, 0.798267), (0.413412, 0.8112), (0.396341, 0.781382), (0.439984, 0.737015), (0.453774, 0.741311), (0.463355, 0.748131), (0.474765, 0.76432), (0.447141, 0.806405), (0.465703, 0.78328), (0.471229, 0.773241), (0.457513, 0.795958), (0.470472, 0.755429)]
[(0.430454, 0.745688), (0.438132, 0.809635), (0.418099, 0.746469), (0.40862, 0.757573), (0.403535, 0.768777), (0.399381, 0.789063), (0.426596, 0.811149), (0.408476, 0.800968), (0.40327, 0.795001), (0.416597, 0.80771), (0.400354, 0.778872), (0.443186, 0.737024), (0.458182, 0.740279), (0.468756, 0.74606), (0.481936, 0.761548), (0.450991, 0.803717), (0.471767, 0.780884), (0.478013, 0.770554), (0.462456, 0.79356), (0.476922, 0.752627)]
[(0.43018, 0.749349), (0.437365, 0.815226), (0.418224, 0.751), (0.408861, 0.76398), (0.403868, 0.776375), (0.399823, 0.797165), (0.425995, 0.817177), (0.40821, 0.808244), (0.403275, 0.802689), (0.416155, 0.814402), (0.400696, 0.78692), (0.442637, 0.741599), (0.457721, 0.746417), (0.468414, 0.753363), (0.481516, 0.76985), (0.450102, 0.809179), (0.471159, 0.78741), (0.477577, 0.777977), (0.461608, 0.799321), (0.476657, 0.760655)]
[(0.426724, 0.742088), (0.435314, 0.813058), (0.414239, 0.74419), (0.404792, 0.756508), (0.400052, 0.768956), (0.397127, 0.791152), (0.423315, 0.814669), (0.405577, 0.80353), (0.400703, 0.797361), (0.413334, 0.810712), (0.397393, 0.779825), (0.440074, 0.73402), (0.456294, 0.737706), (0.468069, 0.743597), (0.482872, 0.759538), (0.449084, 0.806125), (0.471557, 0.780679), (0.478576, 0.769457), (0.461371, 0.794533), (0.477226, 0.750133)]
