[(0.449858, 0.726992), (0.449378, 0.752871), (0.439005, 0.723099), (0.428565, 0.725496), (0.421341, 0.728801), (0.41214, 0.735551), (0.439593, 0.751752), (0.422346, 0.744428), (0.416558, 0.740283), (0.430452, 0.748851), (0.415909, 0.732006), (0.460429, 0.723601), (0.470009, 0.726139), (0.476251, 0.729445), (0.48363, 0.736133), (0.45887, 0.751703), (0.474569, 0.744307), (0.479718, 0.740441), (0.467422, 0.748654), (0.480815, 0.732563)]
[(0.447112, 0.716735), (0.446558, 0.748617), (0.436532, 0.712624), (0.426088, 0.716922), (0.418771, 0.722277), (0.409737, 0.731965), (0.437087, 0.747446), (0.420123, 0.73988), (0.414239, 0.736273), (0.428119, 0.744408), (0.413354, 0.72707), (0.457222, 0.713174), (0.466331, 0.717576), (0.472164, 0.722953), (0.478647, 0.732618), (0.455583, 0.747777), (0.470331, 0.74054), (0.475068, 0.736878), (0.463681, 0.744917), (0.47624, 0.727686)]
[(0.45289, 0.702081), (0.451763, 0.743028), (0.442615, 0.698222), (0.432281, 0.705387), (0.425027, 0.712834), (0.415637, 0.724681), (0.442569, 0.742212), (0.425767, 0.734293), (0.419975, 0.729898), (0.433704, 0.739298), (0.419466, 0.718956), (0.462383, 0.699203), (0.470996, 0.706324), (0.476247, 0.71396), (0.481289, 0.725888), (0.460599, 0.741929), (0.474215, 0.733902), (0.478264, 0.730198), (0.468231, 0.738554), (0.47958, 0.720223)]
[(0.451289, 0.700321), (0.451416, 0.741145), (0.441224, 0.696515), (0.431765, 0.703216), (0.425229, 0.710175), (0.416672, 0.721223), (0.442347, 0.740303), (0.426281, 0.731389), (0.420834, 0.726656), (0.433802, 0.736979), (0.420224, 0.71582), (0.460913, 0.696727), (0.470009, 0.703178), (0.47589, 0.709934), (0.482368, 0.720727), (0.460553, 0.739619), (0.474743, 0.729821), (0.479087, 0.72549), (0.468494, 0.735381), (0.479865, 0.715467)]
[(0.450273, 0.692232), (0.451157, 0.735162), (0.43989, 0.68849), (0.430082, 0.694572), (0.423499, 0.701658), (0.415487, 0.713963), (0.441646, 0.734196), (0.425275, 0.724442), (0.4197, 0.719508), (0.432922, 0.730372), (0.418601, 0.707767), (0.460043, 0.687874), (0.46959, 0.693216), (0.475863, 0.699722), (0.482564, 0.71238), (0.460535, 0.733403), (0.474889, 0.722473), (0.479284, 0.717565), (0.468621, 0.728672), (0.480114, 0.705915)]
[(0.451353, 0.685957), (0.453548, 0.734136), (0.441318, 0.683364), (0.432439, 0.690392), (0.426799, 0.698653), (0.420382, 0.71376), (0.4444, 0.733501), (0.429293, 0.724527), (0.424305, 0.719625), (0.436239, 0.730076), (0.422742, 0.706195), (0.461325, 0.681835), (0.471991, 0.687722), (0.479316, 0.694664), (0.487329, 0.70845), (0.4633, 0.731978), (0.478832, 0.719989), (0.483811, 0.714372), (0.471898, 0.72677), (0.484477, 0.701356)]
[(0.458432, 0.688695), (0.459138, 0.733949), (0.448334, 0.687395), (0.439249, 0.696053), (0.433554, 0.705248), (0.42706, 0.721038), (0.450013, 0.734522), (0.435297, 0.729259), (0.43069, 0.725694), (0.441973, 0.732888), (0.429434, 0.71322), (0.468607, 0.684469), (0.479602, 0.690555), (0.487296, 0.69812), (0.495929, 0.713537), (0.469107, 0.731677), (0.486123, 0.722701), (0.491918, 0.718581), (0.478262, 0.727563), (0.492964, 0.70561)]
[(0.456626, 0.689696), (0.457296, 0.736859), (0.445998, 0.687875), (0.436238, 0.696444), (0.42982, 0.705558), (0.422073, 0.721113), (0.447651, 0.737547), (0.431517, 0.731486), (0.426221, 0.726924), (0.438955, 0.735766), (0.424984, 0.713439), (0.467154, 0.685024), (0.478336, 0.691016), (0.486228, 0.698472), (0.495175, 0.713783), (0.467715, 0.734351), (0.485166, 0.724142), (0.491059, 0.719405), (0.477151, 0.729732), (0.492061, 0.705894)]
[(0.459667, 0.690672), (0.459379, 0.734891), (0.448683, 0.689109), (0.438127, 0.697471), (0.431062, 0.706573), (0.422444, 0.722458), (0.449267, 0.735805), (0.432264, 0.731416), (0.426714, 0.727526), (0.440117, 0.734758), (0.425687, 0.714558), (0.470492, 0.686618), (0.481736, 0.692685), (0.489634, 0.700292), (0.498427, 0.716455), (0.470126, 0.7327), (0.488141, 0.724851), (0.494212, 0.721171), (0.479865, 0.729075), (0.495478, 0.708083)]
[(0.462571, 0.691615), (0.461948, 0.733511), (0.451454, 0.690478), (0.440197, 0.698893), (0.432614, 0.707856), (0.423436, 0.723287), (0.451566, 0.734478), (0.433783, 0.731169), (0.427905, 0.72783), (0.442058, 0.73386), (0.426852, 0.715638), (0.473277, 0.687954), (0.484144, 0.693859), (0.491565, 0.701651), (0.499482, 0.71842), (0.472348, 0.731634), (0.489715, 0.725765), (0.495486, 0.722756), (0.481769, 0.728896), (0.496977, 0.709792)]
