[(0.414023, 0.649557), (0.409474, 0.697124), (0.402336, 0.646169), (0.388869, 0.652581), (0.379086, 0.658493), (0.366473, 0.667212), (0.397925, 0.695025), (0.377776, 0.681158), (0.371239, 0.674068), (0.38702, 0.68932), (0.371651, 0.663129), (0.424717, 0.648796), (0.433278, 0.656446), (0.437901, 0.663959), (0.441237, 0.676215), (0.419689, 0.696238), (0.434381, 0.686005), (0.438346, 0.681135), (0.42813, 0.691871), (0.440435, 0.670435)]
[(0.40076, 0.633329), (0.398104, 0.684981), (0.389396, 0.62883), (0.377241, 0.634737), (0.369054, 0.64198), (0.359801, 0.655154), (0.387375, 0.682682), (0.369633, 0.66916), (0.363919, 0.662166), (0.377673, 0.677148), (0.363253, 0.648683), (0.411677, 0.632139), (0.421614, 0.640696), (0.4275, 0.649247), (0.432713, 0.663811), (0.408445, 0.684467), (0.424359, 0.674221), (0.429159, 0.669154), (0.417372, 0.68031), (0.431175, 0.656911)]
[(0.402214, 0.627828), (0.401114, 0.679864), (0.39084, 0.624731), (0.379701, 0.632281), (0.372514, 0.640967), (0.364396, 0.656977), (0.390619, 0.678735), (0.373625, 0.668667), (0.368331, 0.663138), (0.381297, 0.674861), (0.367415, 0.648966), (0.413582, 0.626075), (0.424871, 0.634671), (0.432068, 0.643446), (0.439021, 0.659477), (0.412019, 0.678713), (0.429383, 0.668931), (0.434971, 0.664479), (0.421608, 0.674527), (0.436812, 0.651572)]
[(0.402974, 0.623841), (0.402693, 0.673037), (0.390878, 0.620401), (0.379057, 0.627869), (0.371449, 0.636296), (0.362821, 0.651671), (0.391863, 0.672237), (0.373552, 0.663243), (0.367476, 0.657916), (0.381961, 0.668873), (0.365938, 0.644068), (0.414954, 0.621055), (0.42674, 0.628775), (0.434175, 0.637152), (0.441325, 0.653333), (0.413749, 0.672038), (0.431469, 0.663001), (0.437144, 0.65859), (0.423575, 0.668333), (0.439098, 0.645311)]
[(0.40759, 0.620027), (0.408235, 0.672122), (0.395667, 0.617284), (0.38457, 0.6255), (0.377558, 0.634742), (0.36974, 0.651541), (0.397289, 0.671489), (0.379498, 0.662432), (0.373922, 0.657328), (0.387587, 0.668101), (0.372567, 0.643116), (0.419619, 0.616822), (0.432014, 0.624577), (0.44029, 0.632797), (0.449242, 0.648814), (0.419793, 0.670434), (0.438726, 0.659553), (0.444852, 0.654371), (0.430182, 0.665851), (0.446133, 0.640657)]
[(0.434047, 0.62595), (0.431941, 0.674213), (0.422177, 0.624977), (0.409407, 0.633839), (0.400587, 0.642162), (0.389868, 0.656675), (0.420557, 0.674329), (0.400761, 0.666266), (0.394431, 0.661653), (0.409857, 0.671337), (0.394041, 0.649333), (0.443802, 0.623878), (0.45208, 0.629952), (0.456255, 0.63738), (0.457886, 0.652105), (0.441503, 0.671422), (0.453555, 0.660413), (0.456261, 0.656233), (0.448702, 0.66627), (0.45809, 0.644676)]
[(0.416771, 0.623081), (0.4166, 0.675843), (0.405152, 0.622092), (0.394094, 0.631876), (0.387051, 0.641869), (0.379049, 0.659136), (0.405755, 0.676537), (0.388288, 0.66906), (0.382975, 0.664399), (0.396177, 0.674039), (0.381925, 0.650446), (0.42804, 0.619027), (0.439789, 0.625688), (0.447676, 0.633478), (0.455953, 0.649875), (0.42793, 0.672637), (0.446118, 0.660339), (0.451977, 0.655288), (0.437885, 0.66695), (0.453281, 0.641315)]
[(0.415784, 0.628037), (0.414568, 0.676388), (0.403802, 0.626452), (0.391987, 0.636031), (0.384205, 0.645503), (0.374682, 0.660838), (0.403572, 0.676927), (0.385032, 0.669996), (0.379113, 0.665775), (0.393496, 0.674672), (0.378342, 0.653317), (0.427173, 0.624688), (0.438409, 0.631797), (0.44553, 0.639716), (0.4521, 0.654107), (0.425885, 0.673584), (0.443161, 0.662672), (0.448417, 0.658614), (0.435556, 0.668405), (0.450136, 0.646942)]
[(0.423618, 0.626644), (0.420445, 0.677613), (0.411438, 0.624174), (0.397963, 0.634093), (0.388389, 0.643685), (0.375778, 0.659008), (0.40916, 0.677731), (0.38834, 0.66922), (0.381075, 0.664381), (0.398151, 0.674722), (0.380805, 0.651576), (0.433865, 0.624337), (0.442915, 0.632485), (0.447742, 0.641582), (0.450155, 0.655947), (0.430535, 0.675118), (0.444116, 0.664047), (0.44768, 0.660103), (0.438436, 0.669881), (0.450035, 0.649197)]
[(0.431003, 0.625781), (0.427274, 0.672034), (0.418957, 0.623716), (0.405155, 0.632582), (0.395168, 0.64072), (0.381932, 0.654111), (0.415663, 0.671924), (0.39468, 0.663765), (0.387335, 0.65913), (0.404534, 0.668874), (0.387217, 0.647527), (0.441093, 0.624055), (0.449755, 0.63124), (0.454366, 0.639184), (0.456721, 0.653156), (0.437164, 0.669828), (0.450458, 0.660187), (0.454056, 0.656808), (0.444867, 0.665173), (0.45663, 0.646382)]
